UserID,total_courses,total_transactions,total_spending,avg_spending,min_spending,max_spending,avg_course_rating,n_categories,first_enroll,last_enroll,preferred_category,preferred_level,Beginner,Intermediate,Advanced,Age,Gender,enrollment_frequency,recency_days,diversity_score,category_concentration,learning_depth_index,beginner_ratio,advanced_ratio,preferred_category_enc,preferred_level_enc
U1181,5,5,701.25,140.25,40.69,243.14,4.1,4,2023-09-05,2025-12-21,Design,Intermediate,2,2,1,43,Male,0.0059594755661501785,11,4,0.5,0.4,0.4,0.2,3,2
U1182,14,14,2002.71,143.0507142857143,50.69,248.83,4.1,7,2022-01-22,2025-11-16,Design,Intermediate,4,6,4,28,Male,0.01003584229390681,46,7,0.125,0.5,0.2857142857142857,0.2857142857142857,3,2
U1183,3,3,452.74,150.91333333333333,120.91,206.62,4.133333333333334,3,2023-07-20,2025-12-21,Technology,Beginner,2,1,0,55,Male,0.003386004514672686,11,3,0.625,0.16666666666666666,0.6666666666666666,0.0,7,1
U1184,21,21,3703.37,176.35095238095238,39.71,284.03,4.109523809523809,8,2022-03-25,2025-10-29,Business,Advanced,7,6,8,19,Female,0.01596958174904943,64,8,0.0,0.5238095238095238,0.3333333333333333,0.38095238095238093,1,0
U1185,14,14,2366.48,169.03428571428572,32.59,270.9,4.135714285714285,6,2022-04-25,2025-12-25,Technology,Intermediate,4,8,2,24,Female,0.010439970171513796,7,6,0.25,0.42857142857142855,0.2857142857142857,0.14285714285714285,7,2
U1186,13,13,2031.83,156.29461538461538,32.7,297.09,4.146153846153846,7,2022-01-01,2025-12-09,Technology,Beginner,8,5,0,35,Male,0.009034051424600417,23,7,0.125,0.19230769230769232,0.6153846153846154,0.0,7,1
U1187,10,10,1753.6,175.35999999999999,41.58,274.82,4.029999999999999,5,2022-04-30,2025-06-24,Design,Beginner,6,2,2,44,Female,0.008680555555555556,191,5,0.375,0.3,0.6,0.2,3,1
U1188,20,20,3081.52,154.076,29.87,278.81,4.18,7,2022-04-26,2025-09-24,Finance,Beginner,10,8,2,51,Male,0.016025641025641024,99,7,0.125,0.3,0.5,0.1,4,1
U1189,8,8,995.54,124.4425,31.14,280.49,4.05,3,2022-01-24,2025-10-22,Data Science,Beginner,6,2,0,44,Male,0.005847953216374269,71,3,0.625,0.125,0.75,0.0,2,1
U1190,7,7,690.9300000000001,98.70428571428572,51.62,184.32,4.1,4,2023-11-29,2025-06-15,Data Science,Beginner,4,2,1,34,Male,0.012389380530973451,200,4,0.5,0.2857142857142857,0.5714285714285714,0.14285714285714285,2,1
U1191,16,16,2602.8,162.675,30.0,278.48,4.18125,8,2022-02-15,2025-12-10,Health & Wellness,Beginner,7,6,3,60,Male,0.011469534050179211,22,8,0.0,0.375,0.4375,0.1875,5,1
U1192,11,11,1845.79,167.7990909090909,48.95,271.57,4.009090909090909,5,2022-02-16,2025-10-23,Business,Beginner,7,3,1,61,Male,0.008172362555720654,70,5,0.375,0.22727272727272727,0.6363636363636364,0.09090909090909091,1,1
U1193,12,12,2291.96,190.99666666666667,60.79,298.4,3.9583333333333335,5,2022-02-17,2025-12-26,Technology,Intermediate,5,5,2,41,Female,0.008516678495386799,6,5,0.375,0.375,0.4166666666666667,0.16666666666666666,7,2
U1194,9,9,1639.37,182.1522222222222,44.81,279.19,4.022222222222222,5,2022-05-21,2025-04-22,Business,Intermediate,3,4,2,42,Female,0.008426966292134831,254,5,0.375,0.4444444444444444,0.3333333333333333,0.2222222222222222,1,2
U1195,12,12,2169.43,180.78583333333333,68.39,281.36,3.9250000000000003,8,2022-02-26,2025-11-19,Marketing,Intermediate,4,5,3,24,Female,0.00880410858400587,43,8,0.0,0.4583333333333333,0.3333333333333333,0.25,6,2
U1196,7,7,1005.62,143.66,72.91,297.18,3.9857142857142853,6,2023-01-08,2025-11-14,Arts & Creativity,Beginner,3,1,3,23,Male,0.0067178502879078695,48,6,0.25,0.5,0.42857142857142855,0.42857142857142855,0,1
U1197,14,14,2107.77,150.555,46.31,265.31,4.242857142857143,6,2022-01-19,2025-10-16,Data Science,Beginner,9,2,3,41,Male,0.010241404535479151,77,6,0.25,0.2857142857142857,0.6428571428571429,0.21428571428571427,2,1
U1198,11,11,1372.8600000000001,124.80545454545455,49.31,220.5,3.8636363636363638,7,2022-01-23,2025-06-21,Technology,Beginner,6,3,2,50,Male,0.00882825040128411,194,7,0.125,0.3181818181818182,0.5454545454545454,0.18181818181818182,7,1
U1199,15,15,2987.33,199.15533333333332,36.61,269.1,4.333333333333333,7,2022-08-24,2025-08-22,Data Science,Beginner,7,3,5,46,Male,0.0136986301369863,132,7,0.125,0.43333333333333335,0.4666666666666667,0.3333333333333333,2,1
U1200,7,7,1355.79,193.68428571428572,72.73,276.56,4.071428571428571,5,2022-05-24,2025-12-21,Data Science,Beginner,5,2,0,60,Female,0.005351681957186544,11,5,0.375,0.14285714285714285,0.7142857142857143,0.0,2,1
U1201,13,13,2223.42,171.0323076923077,54.79,291.45,4.046153846153846,6,2022-02-18,2025-10-16,Technology,Intermediate,3,7,3,39,Male,0.009723261032161555,77,6,0.25,0.5,0.23076923076923078,0.23076923076923078,7,2
U1202,7,7,1338.52,191.21714285714285,120.74,280.04,4.257142857142857,4,2022-07-29,2025-11-14,Finance,Beginner,6,1,0,43,Female,0.005809128630705394,48,4,0.5,0.07142857142857142,0.8571428571428571,0.0,4,1
U1203,1,1,102.54,102.54,102.54,102.54,4.8,1,2023-05-01,2023-05-01,Design,Intermediate,0,1,0,45,Female,1.0,976,1,0.875,0.5,0.0,0.0,3,2
U1204,8,8,1164.01,145.50125,37.56,228.03,4.1875,5,2022-01-26,2025-04-23,Design,Intermediate,3,4,1,38,Male,0.006756756756756757,253,5,0.375,0.375,0.375,0.125,3,2
U1205,15,15,2449.94,163.32933333333332,52.76,247.69,4.1,7,2022-01-29,2025-10-30,Data Science,Beginner,10,2,3,24,Female,0.010940919037199124,63,7,0.125,0.26666666666666666,0.6666666666666666,0.2,2,1
U1206,13,13,1858.75,142.98076923076923,51.43,235.24,3.853846153846154,6,2022-05-14,2025-05-08,Data Science,Beginner,10,3,0,34,Female,0.011915673693858845,238,6,0.25,0.11538461538461539,0.7692307692307693,0.0,2,1
U1207,14,14,2499.17,178.51214285714286,32.79,297.68,4.085714285714285,6,2022-01-26,2025-11-18,Business,Intermediate,5,7,2,37,Female,0.010050251256281407,44,6,0.25,0.39285714285714285,0.35714285714285715,0.14285714285714285,1,2
U1208,12,12,2091.42,174.285,65.59,256.74,4.05,8,2022-02-21,2025-08-08,Health & Wellness,Beginner,7,3,2,58,Female,0.009486166007905139,146,8,0.0,0.2916666666666667,0.5833333333333334,0.16666666666666666,5,1
U1209,7,7,1418.29,202.61285714285714,59.68,261.84,3.9857142857142853,5,2022-12-19,2025-11-23,Design,Intermediate,2,3,2,37,Male,0.006535947712418301,39,5,0.375,0.5,0.2857142857142857,0.2857142857142857,3,2
U1210,20,20,3095.56,154.778,30.94,272.31,4.1899999999999995,8,2022-01-14,2025-12-14,Technology,Beginner,9,6,5,39,Male,0.013976240391334731,18,8,0.0,0.4,0.45,0.25,7,1
U1211,11,11,1563.3,142.11818181818182,52.6,285.34,3.8,7,2022-01-02,2025-06-28,Health & Wellness,Beginner,5,4,2,45,Male,0.008634222919937205,187,7,0.125,0.36363636363636365,0.45454545454545453,0.18181818181818182,5,1
U1212,12,12,1813.01,151.08416666666668,37.26,265.04,4.108333333333333,8,2022-06-24,2025-10-24,Technology,Beginner,7,0,5,57,Male,0.009844134536505332,69,8,0.0,0.4166666666666667,0.5833333333333334,0.4166666666666667,7,1
U1213,8,8,1347.01,168.37625,78.64,242.31,4.35,4,2022-06-12,2025-09-19,Data Science,Intermediate,4,4,0,24,Female,0.006688963210702341,104,4,0.5,0.25,0.5,0.0,2,2
U1214,9,9,1629.1100000000001,181.01222222222225,75.92,280.91,3.9555555555555557,4,2022-05-12,2025-10-11,Data Science,Beginner,5,2,2,18,Male,0.007205764611689352,82,4,0.5,0.3333333333333333,0.5555555555555556,0.2222222222222222,2,1
U1215,16,16,2670.75,166.921875,40.22,296.44,4.25,7,2022-03-15,2025-11-24,Finance,Beginner,10,2,4,49,Female,0.011843079200592153,38,7,0.125,0.3125,0.625,0.25,4,1
U1216,5,5,860.3,172.06,48.19,286.65,3.9200000000000004,3,2022-02-18,2025-02-17,Technology,Beginner,3,1,1,30,Female,0.004562043795620438,318,3,0.625,0.3,0.6,0.2,7,1
U1217,12,12,1797.49,149.79083333333332,29.78,298.41,4.158333333333333,7,2022-03-24,2025-12-06,Design,Beginner,6,5,1,47,Male,0.008862629246676515,26,7,0.125,0.2916666666666667,0.5,0.08333333333333333,3,1
U1218,15,15,2292.89,152.85933333333332,40.12,280.63,4.26,8,2022-01-31,2025-12-29,Business,Beginner,8,5,2,40,Male,0.010496850944716585,3,8,0.0,0.3,0.5333333333333333,0.13333333333333333,1,1
U1219,5,5,938.53,187.706,104.85,281.78,4.16,4,2022-08-18,2025-11-22,Technology,Intermediate,2,3,0,36,Female,0.004191114836546521,40,4,0.5,0.3,0.4,0.0,7,2
U1220,7,7,1471.3,210.18571428571428,47.44,293.09,4.014285714285714,4,2022-11-19,2025-11-10,Business,Beginner,4,1,2,49,Female,0.006433823529411764,52,4,0.5,0.35714285714285715,0.5714285714285714,0.2857142857142857,1,1
U1221,14,14,1964.82,140.34428571428572,32.17,293.14,4.164285714285714,6,2022-01-11,2025-11-18,Business,Beginner,8,3,3,47,Female,0.009943181818181818,44,6,0.25,0.32142857142857145,0.5714285714285714,0.21428571428571427,1,1
U1222,15,15,2343.55,156.23666666666668,58.0,294.96,3.98,8,2022-07-20,2025-08-27,Technology,Beginner,8,4,3,46,Male,0.013215859030837005,127,8,0.0,0.3333333333333333,0.5333333333333333,0.2,7,1
U1223,12,12,1832.77,152.73083333333332,32.49,291.5,3.891666666666667,7,2022-01-27,2025-09-05,Technology,Beginner,7,3,2,62,Male,0.009104704097116844,118,7,0.125,0.2916666666666667,0.5833333333333334,0.16666666666666666,7,1
U1224,3,3,575.9300000000001,191.9766666666667,88.13,267.61,3.966666666666667,3,2023-03-23,2023-07-31,Business,Intermediate,1,2,0,46,Male,0.022900763358778626,885,3,0.625,0.3333333333333333,0.3333333333333333,0.0,1,2
U1225,1,1,243.33,243.33,243.33,243.33,4.7,1,2024-01-05,2024-01-05,Technology,Beginner,1,0,0,47,Male,1.0,727,1,0.875,0.0,1.0,0.0,7,1
U1226,13,13,2467.99,189.8453846153846,35.65,297.41,4.246153846153846,6,2023-03-04,2025-10-05,Business,Intermediate,2,9,2,33,Female,0.013727560718057022,88,6,0.25,0.5,0.15384615384615385,0.15384615384615385,1,2
U1227,14,14,2148.19,153.44214285714287,40.96,262.91,4.242857142857143,5,2022-03-05,2025-09-28,Data Science,Beginner,7,4,3,57,Female,0.010736196319018405,95,5,0.375,0.35714285714285715,0.5,0.21428571428571427,2,1
U1228,16,16,2830.7799999999997,176.92374999999998,30.67,297.87,3.94375,5,2022-02-04,2025-12-01,Technology,Beginner,9,6,1,36,Female,0.01145311381531854,31,5,0.375,0.25,0.5625,0.0625,7,1
U1229,16,16,2677.61,167.350625,45.84,295.59,3.93125,6,2022-03-06,2025-11-08,Business,Beginner,10,4,2,35,Female,0.011904761904761904,54,6,0.25,0.25,0.625,0.125,1,1
U1230,7,7,1012.94,144.7057142857143,46.02,281.42,4.3428571428571425,4,2022-01-29,2025-08-18,Design,Intermediate,3,4,0,18,Female,0.00539291217257319,136,4,0.5,0.2857142857142857,0.42857142857142855,0.0,3,2
U1231,10,10,1275.0,127.5,65.78,214.29,3.9799999999999995,5,2022-04-25,2025-11-29,Technology,Beginner,6,4,0,31,Male,0.0076045627376425855,33,5,0.375,0.2,0.6,0.0,7,1
U1232,8,8,1527.67,190.95875,70.46,296.72,3.9875,6,2022-01-18,2025-06-19,Marketing,Beginner,4,3,1,64,Male,0.006405124099279423,196,6,0.25,0.3125,0.5,0.125,6,1
U1233,8,8,1120.58,140.0725,73.29,279.11,3.925,6,2022-01-01,2025-03-14,Technology,Beginner,5,2,1,19,Non-Binary,0.006843455945252352,293,6,0.25,0.25,0.625,0.125,7,1
U1234,15,15,2542.35,169.48999999999998,83.47,281.18,3.9866666666666664,4,2022-01-08,2025-08-10,Data Science,Advanced,5,3,7,45,Male,0.011441647597254004,144,4,0.5,0.5666666666666667,0.3333333333333333,0.4666666666666667,2,0
U1235,10,10,1830.2,183.02,54.95,276.14,4.029999999999999,5,2022-01-08,2024-10-27,Technology,Intermediate,4,6,0,47,Female,0.009765625,431,5,0.375,0.3,0.4,0.0,7,2
U1236,10,10,1684.15,168.41500000000002,83.15,290.32,4.069999999999999,6,2022-01-03,2025-12-11,Technology,Beginner,6,2,2,55,Female,0.006949270326615705,21,6,0.25,0.3,0.6,0.2,7,1
U1237,6,6,836.98,139.49666666666667,37.0,281.74,4.016666666666667,6,2022-06-12,2025-11-09,Marketing,Intermediate,2,2,2,21,Male,0.0048115477145148355,53,6,0.25,0.5,0.3333333333333333,0.3333333333333333,6,2
U1238,20,20,3276.04,163.802,40.66,277.65,3.97,7,2022-02-06,2025-09-01,Design,Beginner,9,8,3,18,Female,0.015337423312883436,122,7,0.125,0.35,0.45,0.15,3,1
U1239,5,5,776.6700000000001,155.334,32.44,241.18,3.8,3,2022-07-12,2024-12-22,Arts & Creativity,Intermediate,2,2,1,25,Female,0.00558659217877095,375,3,0.625,0.4,0.4,0.2,0,2
U1240,13,13,2507.36,192.87384615384616,35.87,296.87,4.276923076923077,7,2022-05-21,2025-04-09,Data Science,Intermediate,4,8,1,46,Female,0.012322274881516588,267,7,0.125,0.38461538461538464,0.3076923076923077,0.07692307692307693,2,2
U1241,4,4,510.03999999999996,127.50999999999999,70.94,195.22,4.075,3,2022-04-08,2025-12-15,Business,Intermediate,0,2,2,56,Female,0.002967359050445104,17,3,0.625,0.75,0.0,0.5,1,2
U1242,11,11,1983.5,180.3181818181818,31.45,292.56,4.190909090909091,6,2022-12-01,2025-09-29,Business,Beginner,6,4,1,20,Non-Binary,0.010638297872340425,94,6,0.25,0.2727272727272727,0.5454545454545454,0.09090909090909091,1,1
U1243,15,15,2567.18,171.14533333333333,29.25,295.43,4.033333333333333,6,2022-03-06,2025-06-20,Marketing,Beginner,8,4,3,49,Male,0.012468827930174564,195,6,0.25,0.3333333333333333,0.5333333333333333,0.2,6,1
U1244,8,8,1871.12,233.89,111.45,291.89,4.15,5,2022-03-26,2025-09-30,Design,Beginner,4,3,1,27,Male,0.0062256809338521405,93,5,0.375,0.3125,0.5,0.125,3,1
U1245,15,15,2715.13,181.00866666666667,43.42,285.01,4.18,8,2022-01-25,2025-08-14,Data Science,Intermediate,6,6,3,27,Female,0.011556240369799691,140,8,0.0,0.4,0.4,0.2,2,2
U1246,12,12,2075.7799999999997,172.98166666666665,53.56,294.07,4.058333333333334,6,2022-05-03,2025-09-21,Technology,Beginner,7,1,4,36,Female,0.009693053311793215,102,6,0.25,0.375,0.5833333333333334,0.3333333333333333,7,1
U1247,11,11,1983.83,180.3481818181818,71.48,270.08,4.109090909090909,4,2022-02-19,2025-09-26,Design,Beginner,5,4,2,63,Male,0.008358662613981762,97,4,0.5,0.36363636363636365,0.45454545454545453,0.18181818181818182,3,1
U1248,8,8,864.1,108.0125,44.05,273.32,4.2749999999999995,7,2022-01-02,2025-11-22,Data Science,Beginner,6,1,1,51,Male,0.005629838142153413,40,7,0.125,0.1875,0.75,0.125,2,1
U1249,14,14,2411.34,172.23857142857145,47.94,292.1,4.135714285714285,6,2022-02-01,2025-08-16,Marketing,Intermediate,5,6,3,50,Female,0.01082753286929621,138,6,0.25,0.42857142857142855,0.35714285714285715,0.21428571428571427,6,2
U1250,15,15,2108.59,140.57266666666666,44.33,261.77,4.06,7,2022-01-26,2025-12-03,Technology,Beginner,7,6,2,40,Female,0.01065340909090909,29,7,0.125,0.3333333333333333,0.4666666666666667,0.13333333333333333,7,1
U1251,17,17,2808.89,165.22882352941176,53.53,290.4,4.223529411764706,6,2022-03-21,2025-11-14,Technology,Beginner,8,5,4,45,Female,0.012734082397003745,48,6,0.25,0.38235294117647056,0.47058823529411764,0.23529411764705882,7,1
U1252,11,11,2104.29,191.2990909090909,83.02,277.04,4.209090909090909,5,2023-08-01,2025-09-05,Technology,Intermediate,3,6,2,49,Female,0.014341590612777053,118,5,0.375,0.45454545454545453,0.2727272727272727,0.18181818181818182,7,2
U1253,19,19,3465.54,182.39684210526315,41.59,292.39,4.031578947368421,6,2022-01-28,2025-06-14,Technology,Beginner,9,8,2,24,Male,0.01539708265802269,201,6,0.25,0.3157894736842105,0.47368421052631576,0.10526315789473684,7,1
U1254,2,2,511.87,255.935,231.11,280.76,4.65,1,2022-07-27,2023-11-22,Finance,Intermediate,1,1,0,46,Male,0.004132231404958678,771,1,0.875,0.25,0.5,0.0,4,2
U1255,7,7,1432.68,204.66857142857143,126.09,257.24,4.4,6,2022-03-07,2025-11-14,Data Science,Beginner,5,1,1,25,Female,0.005189028910303929,48,6,0.25,0.21428571428571427,0.7142857142857143,0.14285714285714285,2,1
U1256,6,6,903.8399999999999,150.64,40.67,282.53,4.233333333333333,5,2022-03-30,2025-04-11,Design,Beginner,3,1,2,18,Male,0.005410279531109108,265,5,0.375,0.4166666666666667,0.5,0.3333333333333333,3,1
U1257,16,16,3158.26,197.39125,30.85,297.03,4.16875,8,2022-03-18,2025-11-03,Business,Intermediate,7,8,1,20,Male,0.012057272042200452,59,8,0.0,0.3125,0.4375,0.0625,1,2
U1258,12,12,1790.23,149.18583333333333,43.13,295.38,4.033333333333333,4,2022-03-25,2025-05-04,Data Science,Intermediate,3,7,2,41,Male,0.010554089709762533,242,4,0.5,0.4583333333333333,0.25,0.16666666666666666,2,2
U1259,9,9,1758.66,195.40666666666667,102.31,292.68,3.933333333333333,5,2022-01-20,2025-06-12,Business,Intermediate,2,5,2,40,Female,0.007258064516129033,203,5,0.375,0.5,0.2222222222222222,0.2222222222222222,1,2
U1260,14,14,2598.08,185.57714285714286,90.61,298.69,3.9714285714285715,7,2022-06-28,2025-08-06,Technology,Intermediate,6,6,2,25,Non-Binary,0.01232394366197183,148,7,0.125,0.35714285714285715,0.42857142857142855,0.14285714285714285,7,2
U1261,14,14,2318.18,165.5842857142857,52.28,249.19,4.035714285714286,6,2022-03-09,2025-09-04,Technology,Intermediate,5,5,4,64,Male,0.0109717868338558,119,6,0.25,0.4642857142857143,0.35714285714285715,0.2857142857142857,7,2
U1262,7,7,1658.52,236.93142857142857,166.14,280.01,3.9714285714285715,4,2022-01-08,2025-07-26,Business,Beginner,3,3,1,54,Male,0.005401234567901234,159,4,0.5,0.35714285714285715,0.42857142857142855,0.14285714285714285,1,1
U1263,3,3,572.61,190.87,136.81,271.51,3.8666666666666667,2,2022-07-16,2023-11-22,Arts & Creativity,Beginner,2,1,0,20,Female,0.006060606060606061,771,2,0.75,0.16666666666666666,0.6666666666666666,0.0,0,1
U1264,15,15,1854.97,123.66466666666666,51.2,294.48,3.953333333333333,8,2022-01-24,2025-08-27,Technology,Beginner,8,6,1,50,Non-Binary,0.011432926829268292,127,8,0.0,0.26666666666666666,0.5333333333333333,0.06666666666666667,7,1
U1265,13,13,2245.92,172.76307692307694,32.11,289.47,3.869230769230769,5,2022-03-28,2025-12-27,Technology,Intermediate,4,7,2,45,Male,0.009482129832239242,5,5,0.375,0.4230769230769231,0.3076923076923077,0.15384615384615385,7,2
U1266,8,8,1350.52,168.815,50.7,287.68,3.75,5,2023-02-01,2025-07-15,Technology,Intermediate,2,5,1,64,Female,0.008928571428571428,170,5,0.375,0.4375,0.25,0.125,7,2
U1267,3,3,426.64,142.21333333333334,102.67,219.2,4.033333333333334,2,2022-09-07,2025-11-01,Technology,Beginner,3,0,0,25,Male,0.0026041666666666665,61,2,0.75,0.0,1.0,0.0,7,1
U1268,21,21,4151.34,197.68285714285716,40.3,292.7,4.204761904761905,7,2022-03-13,2025-11-16,Business,Beginner,12,7,2,51,Female,0.015613382899628252,46,7,0.125,0.2619047619047619,0.5714285714285714,0.09523809523809523,1,1
U1269,14,14,2217.46,158.39000000000001,29.57,279.43,4.021428571428571,6,2022-07-12,2025-12-16,Health & Wellness,Beginner,6,5,3,52,Male,0.011164274322169059,16,6,0.25,0.39285714285714285,0.42857142857142855,0.21428571428571427,5,1
U1270,12,12,1972.84,164.40333333333334,58.92,297.97,4.266666666666667,6,2022-01-05,2025-11-04,Business,Beginner,6,4,2,49,Male,0.008571428571428572,58,6,0.25,0.3333333333333333,0.5,0.16666666666666666,1,1
U1271,3,3,463.67,154.55666666666667,78.84,285.88,3.8666666666666667,3,2022-08-14,2023-01-20,Design,Intermediate,1,1,1,41,Female,0.01875,1077,3,0.625,0.5,0.3333333333333333,0.3333333333333333,3,2
U1272,2,2,437.71999999999997,218.85999999999999,145.38,292.34,3.75,2,2022-01-20,2024-02-23,Finance,Beginner,2,0,0,31,Female,0.00261437908496732,678,2,0.75,0.0,1.0,0.0,4,1
U1273,11,11,1415.71,128.7009090909091,54.38,264.55,4.290909090909091,6,2022-04-02,2025-02-20,Data Science,Beginner,6,5,0,49,Male,0.010416666666666666,315,6,0.25,0.22727272727272727,0.5454545454545454,0.0,2,1
U1274,19,19,2740.52,144.2378947368421,37.98,296.9,4.057894736842105,6,2022-01-01,2025-12-07,Business,Intermediate,8,10,1,63,Female,0.013221990257480862,25,6,0.25,0.3157894736842105,0.42105263157894735,0.05263157894736842,1,2
U1275,15,15,2556.46,170.43066666666667,32.62,296.68,4.1466666666666665,6,2022-01-18,2025-10-02,Business,Beginner,10,3,2,60,Male,0.011078286558345642,91,6,0.25,0.23333333333333334,0.6666666666666666,0.13333333333333333,1,1
U1276,6,6,1052.78,175.46333333333334,84.17,250.57,4.133333333333334,5,2022-03-07,2025-06-15,Design,Beginner,4,1,1,33,Female,0.005012531328320802,200,5,0.375,0.25,0.6666666666666666,0.16666666666666666,3,1
U1277,6,6,759.36,126.56,53.93,201.15,4.266666666666667,4,2022-05-05,2025-11-10,Technology,Intermediate,2,3,1,21,Male,0.004665629860031105,52,4,0.5,0.4166666666666667,0.3333333333333333,0.16666666666666666,7,2
U1278,13,13,2290.7,176.2076923076923,103.52,265.78,4.130769230769231,6,2022-02-20,2025-11-15,Business,Beginner,6,5,2,54,Female,0.009523809523809525,47,6,0.25,0.34615384615384615,0.46153846153846156,0.15384615384615385,1,1
U1279,8,8,1657.43,207.17875,34.12,292.75,4.1875,5,2022-01-24,2025-08-26,Data Science,Beginner,5,3,0,38,Male,0.006102212051868803,128,5,0.375,0.1875,0.625,0.0,2,1
U1280,5,5,844.36,168.872,42.03,291.05,4.5200000000000005,3,2022-10-07,2025-06-06,Technology,Beginner,3,1,1,31,Female,0.00513347022587269,209,3,0.625,0.3,0.6,0.2,7,1
U1281,11,11,1674.31,152.21,46.22,276.84,4.309090909090909,8,2022-10-06,2025-07-13,Design,Intermediate,5,6,0,48,Female,0.010869565217391304,172,8,0.0,0.2727272727272727,0.45454545454545453,0.0,3,2
U1282,14,14,2131.02,152.21571428571428,34.94,291.28,3.892857142857143,6,2022-03-03,2025-08-03,Data Science,Beginner,11,3,0,35,Female,0.0112,151,6,0.25,0.10714285714285714,0.7857142857142857,0.0,2,1
U1283,14,14,2409.88,172.1342857142857,40.02,263.24,3.9214285714285713,5,2022-09-27,2025-12-01,Technology,Beginner,7,3,4,24,Female,0.012048192771084338,31,5,0.375,0.39285714285714285,0.5,0.2857142857142857,7,1
U1284,21,21,3497.46,166.5457142857143,40.61,289.56,4.071428571428571,8,2022-01-21,2025-12-14,Design,Beginner,13,5,3,27,Female,0.014747191011235955,18,8,0.0,0.2619047619047619,0.6190476190476191,0.14285714285714285,3,1
U1285,10,10,1823.18,182.318,36.48,255.45,4.08,5,2022-01-07,2024-11-27,Finance,Beginner,7,1,2,24,Male,0.00946969696969697,400,5,0.375,0.25,0.7,0.2,4,1
U1286,13,13,2238.5699999999997,172.19769230769228,31.39,289.88,3.9846153846153842,6,2022-05-22,2025-02-28,Technology,Beginner,9,3,1,50,Male,0.01282051282051282,307,6,0.25,0.19230769230769232,0.6923076923076923,0.07692307692307693,7,1
U1287,19,19,3208.57,168.8721052631579,50.18,285.29,4.110526315789474,7,2022-08-04,2025-09-26,Design,Intermediate,8,9,2,40,Female,0.01652173913043478,97,7,0.125,0.34210526315789475,0.42105263157894735,0.10526315789473684,3,2
U1288,13,13,2225.0499999999997,171.1576923076923,44.02,265.37,4.184615384615385,6,2022-03-12,2025-09-25,Data Science,Intermediate,6,7,0,38,Male,0.010046367851622875,98,6,0.25,0.2692307692307692,0.46153846153846156,0.0,2,2
U1289,23,23,3854.15,167.5717391304348,44.85,262.62,4.108695652173913,8,2022-02-02,2025-12-12,Technology,Beginner,11,9,3,36,Female,0.016312056737588652,20,8,0.0,0.32608695652173914,0.4782608695652174,0.13043478260869565,7,1
U1290,11,11,1736.24,157.84,45.32,269.41,4.0,6,2022-07-11,2025-06-28,Data Science,Beginner,5,3,3,36,Non-Binary,0.01014760147601476,187,6,0.25,0.4090909090909091,0.45454545454545453,0.2727272727272727,2,1
U1291,16,16,2980.64,186.29,66.25,296.52,4.15,7,2022-03-28,2025-11-21,Finance,Beginner,8,6,2,53,Male,0.01198501872659176,41,7,0.125,0.3125,0.5,0.125,4,1
U1292,18,18,3104.5099999999998,172.47277777777776,50.91,283.37,4.038888888888889,8,2022-05-26,2025-12-29,Business,Intermediate,7,10,1,46,Female,0.0136986301369863,3,8,0.0,0.3333333333333333,0.3888888888888889,0.05555555555555555,1,2
U1293,1,1,44.48,44.48,44.48,44.48,4.3,1,2023-11-12,2023-11-12,Marketing,Advanced,0,0,1,35,Male,1.0,781,1,0.875,1.0,0.0,1.0,6,0
U1294,12,12,2079.42,173.285,59.1,265.09,4.266666666666667,6,2022-11-16,2025-04-21,Business,Beginner,8,2,2,19,Female,0.013513513513513514,255,6,0.25,0.25,0.6666666666666666,0.16666666666666666,1,1
U1295,13,13,2092.88,160.99076923076925,59.98,278.37,4.338461538461538,7,2022-02-15,2025-11-06,Arts & Creativity,Intermediate,5,5,3,18,Male,0.009551800146950772,56,7,0.125,0.4230769230769231,0.38461538461538464,0.23076923076923078,0,2
U1296,9,9,1422.8,158.08888888888887,46.93,283.56,3.966666666666667,5,2022-05-22,2025-07-06,Business,Intermediate,1,6,2,64,Male,0.00788091068301226,179,5,0.375,0.5555555555555556,0.1111111111111111,0.2222222222222222,1,2
U1297,14,14,2629.29,187.80642857142857,60.96,297.45,4.05,6,2022-06-13,2025-07-03,Finance,Advanced,5,3,6,22,Female,0.012533572068039392,182,6,0.25,0.5357142857142857,0.35714285714285715,0.42857142857142855,4,0
U1298,21,21,3457.56,164.6457142857143,43.71,298.86,4.171428571428571,8,2022-01-08,2025-08-12,Technology,Beginner,11,5,5,37,Female,0.015993907083015995,142,8,0.0,0.35714285714285715,0.5238095238095238,0.23809523809523808,7,1
U1299,14,14,2478.95,177.06785714285712,39.55,280.76,3.9214285714285713,6,2022-01-07,2025-10-12,Arts & Creativity,Beginner,7,5,2,28,Female,0.010181818181818183,81,6,0.25,0.32142857142857145,0.5,0.14285714285714285,0,1
U1300,22,22,4152.82,188.76454545454544,29.62,267.5,4.136363636363637,8,2022-01-08,2025-08-29,Data Science,Intermediate,9,9,4,59,Female,0.016541353383458645,125,8,0.0,0.38636363636363635,0.4090909090909091,0.18181818181818182,2,2
U1301,15,15,2874.39,191.626,37.2,291.22,4.066666666666666,8,2022-03-14,2025-09-17,Finance,Beginner,8,5,2,19,Male,0.011682242990654205,106,8,0.0,0.3,0.5333333333333333,0.13333333333333333,4,1
