UserID,total_courses,total_transactions,total_spending,avg_spending,min_spending,max_spending,avg_course_rating,n_categories,first_enroll,last_enroll,preferred_category,preferred_level,Beginner,Intermediate,Advanced,Age,Gender,enrollment_frequency,diversity_score,category_concentration,beginner_ratio,advanced_ratio,learning_depth_index,recency_days,preferred_category_enc,preferred_level_enc,total_cpd_points,completion_rate,ProfessionType,YearsExperience,Country,Cluster,SegmentName,PCA_1,PCA_2,SilhouetteVal
P0145,6,6,5820.91,970.1516666666666,534.23,1388.32,4.5,3,2022-04-14,2025-07-05,DCD & Motor Disorders,Advanced,0,2,4,61,Female,0.005089058524173028,3,0.5,0.0,0.6666666666666666,0.8333333333333334,180,2,0,28,0.8333333333333334,Classroom Teacher,15,South Africa,2,🔬 Clinical Experts,-1.9012584997766244,2.4439621328679664,0.4741236161088055
P0146,7,7,7005.53,1000.79,391.19,1557.45,4.4714285714285715,4,2022-06-22,2025-01-22,Sport & Leisure,Advanced,1,2,4,56,Female,0.007399577167019027,4,0.33333333333333337,0.14285714285714285,0.5714285714285714,0.7142857142857143,344,5,0,30,0.8571428571428571,School Psychologist,0,South Africa,2,🔬 Clinical Experts,-1.1838711454569713,1.9247920043759832,0.324955642618011
P0147,5,5,4933.43,986.686,294.79,1452.8,4.16,4,2022-07-13,2025-12-06,Sensory Processing,Advanced,1,1,3,23,Male,0.004022526146419952,4,0.33333333333333337,0.2,0.6,0.7,26,4,0,24,1.0,Occupational Therapist,19,South Africa,2,🔬 Clinical Experts,-0.6345881645971313,2.1682848342262537,0.38764079214644515
P0148,1,1,383.75,383.75,383.75,383.75,4.0,1,2025-01-25,2025-01-25,Classroom Interventions,Beginner,1,0,0,31,Female,1.0,1,0.8333333333333334,1.0,0.0,0.0,341,1,1,2,1.0,Occupational Therapist,27,Australia,1,📜 CPD Collectors,-4.861765013118955,-3.507447731934237,0.08276449500508122
P0149,14,14,10433.9,745.2785714285714,324.91,1324.66,4.121428571428572,5,2022-01-31,2025-12-09,DCD & Motor Disorders,Advanced,4,5,5,54,Female,0.0099361249112846,5,0.16666666666666663,0.2857142857142857,0.35714285714285715,0.5357142857142857,23,2,0,38,0.6428571428571429,Occupational Therapist,32,Netherlands,0,🎓 Eager Learners,0.8165123450439075,0.9240895864963478,0.05195888518942378
P0150,18,18,10576.64,587.5911111111111,308.72,970.87,4.227777777777778,6,2022-03-01,2025-09-27,Fundamental Movement Skills,Beginner,11,5,2,24,Female,0.013771996939556235,6,0.0,0.6111111111111112,0.1111111111111111,0.25,96,3,1,50,0.9444444444444444,Kinderkineticist,11,Australia,0,🎓 Eager Learners,1.9396175861128517,-1.2622031850392081,0.5374484560629819
P0151,13,13,13233.0,1017.9230769230769,343.02,1586.49,4.153846153846154,4,2022-03-01,2025-12-30,DCD & Motor Disorders,Advanced,1,4,8,56,Female,0.009279086366880799,4,0.33333333333333337,0.07692307692307693,0.6153846153846154,0.7692307692307693,2,2,0,56,0.8461538461538461,Physiotherapist,30,South Africa,2,🔬 Clinical Experts,-0.1772281562371898,2.567080882847147,0.4424302647293803
P0152,21,21,11940.29,568.5852380952381,322.77,993.0,4.328571428571429,6,2022-04-16,2025-09-03,DCD & Motor Disorders,Beginner,15,4,2,33,Male,0.016976556184316895,6,0.0,0.7142857142857143,0.09523809523809523,0.19047619047619047,120,2,1,46,0.8571428571428571,Occupational Therapist,30,South Africa,0,🎓 Eager Learners,1.9939763413644327,-1.735631576331681,0.5180854174625473
P0153,29,29,18458.69,636.5065517241379,310.12,1319.52,4.251724137931034,6,2022-01-10,2025-12-29,Sensory Processing,Intermediate,11,15,3,58,Male,0.02,6,0.0,0.3793103448275862,0.10344827586206896,0.3620689655172414,3,4,2,72,0.6896551724137931,Occupational Therapist,34,South Africa,0,🎓 Eager Learners,2.798208781865654,-0.9618304755799342,0.5099148873875954
P0154,8,8,7829.17,978.64625,869.44,1528.37,4.225,4,2022-09-21,2025-12-02,DCD & Motor Disorders,Advanced,0,2,6,33,Female,0.006843455945252352,4,0.33333333333333337,0.0,0.75,0.875,30,2,0,44,1.0,Physiotherapist,13,South Africa,2,🔬 Clinical Experts,-0.5164284958791312,2.809063433927915,0.5143223456250304
P0155,3,3,2291.36,763.7866666666667,541.65,977.71,4.333333333333333,2,2022-02-18,2023-09-30,Sensory Processing,Intermediate,1,2,0,39,Non-Binary,0.005084745762711864,2,0.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,824,4,2,10,1.0,School Psychologist,29,Netherlands,3,👀 Curious Browsers,-3.3407978297995933,-0.7812055084750614,0.23395032219728437
P0156,20,20,13330.4,666.52,330.99,1335.65,4.285,6,2022-02-16,2025-10-05,DCD & Motor Disorders,Intermediate,8,10,2,48,Male,0.015060240963855422,6,0.0,0.4,0.1,0.35,88,2,2,44,0.65,Kinderkineticist,19,South Africa,0,🎓 Eager Learners,2.189709134848139,-0.8828991025104608,0.6094174936241941
P0157,24,24,16267.71,677.82125,284.28,1414.74,4.3,6,2022-01-11,2025-11-20,Fundamental Movement Skills,Beginner,13,6,5,27,Female,0.01702127659574468,6,0.0,0.5416666666666666,0.20833333333333334,0.3333333333333333,42,3,1,68,0.9166666666666666,Physiotherapist,2,South Africa,0,🎓 Eager Learners,2.2589988640079164,-0.794553567202423,0.5568781235759162
P0158,13,13,12782.880000000001,983.2984615384617,352.9,1361.0,4.292307692307692,4,2022-03-26,2025-05-07,DCD & Motor Disorders,Advanced,1,5,7,44,Male,0.01141352063213345,4,0.33333333333333337,0.07692307692307693,0.5384615384615384,0.7307692307692307,239,2,0,44,0.6923076923076923,Occupational Therapist,9,New Zealand,2,🔬 Clinical Experts,-0.5905659646283181,2.1655604098285473,0.46142793319354175
P0159,28,28,15509.720000000001,553.9185714285715,287.22,1261.01,4.239285714285715,6,2022-02-14,2025-12-20,DCD & Motor Disorders,Beginner,18,8,2,42,Female,0.01991465149359886,6,0.0,0.6428571428571429,0.07142857142857142,0.21428571428571427,12,2,1,54,0.6428571428571429,Occupational Therapist,23,South Africa,0,🎓 Eager Learners,2.5758955338102956,-1.5616724121850738,0.5342868364509704
P0160,8,8,6492.39,811.54875,470.02,990.69,4.225,5,2022-09-24,2025-11-28,DCD & Motor Disorders,Advanced,1,3,4,53,Non-Binary,0.0068846815834767644,5,0.16666666666666663,0.125,0.5,0.6875,34,2,0,32,0.75,Physiotherapist,5,South Africa,2,🔬 Clinical Experts,0.41013216987122497,1.7131568748515829,0.23653982754465241
P0161,19,19,11888.380000000001,625.7042105263158,340.42,1133.25,4.405263157894737,6,2022-01-19,2025-09-09,Fundamental Movement Skills,Intermediate,9,9,1,61,Female,0.014285714285714285,6,0.0,0.47368421052631576,0.05263157894736842,0.2894736842105263,114,3,2,54,0.8947368421052632,Classroom Teacher,15,South Africa,0,🎓 Eager Learners,2.0246087216650133,-1.35500448424099,0.56956169472717
P0162,10,10,9018.56,901.856,494.24,1425.52,4.32,4,2022-04-03,2025-04-25,DCD & Motor Disorders,Intermediate,0,6,4,48,Female,0.008936550491510277,4,0.33333333333333337,0.0,0.4,0.7,251,2,2,38,0.8,Classroom Teacher,27,United Kingdom,2,🔬 Clinical Experts,-0.40475646232944157,1.2419662898167172,0.09407291496204512
P0163,16,16,13356.710000000001,834.7943750000001,353.46,1389.89,4.325,5,2022-02-18,2025-04-12,DCD & Motor Disorders,Intermediate,3,8,5,38,Female,0.01391304347826087,5,0.16666666666666663,0.1875,0.3125,0.5625,264,2,2,52,0.75,School Psychologist,5,Australia,0,🎓 Eager Learners,0.7845774916646328,0.34959800244079203,0.3395418826322558
P0164,18,18,11479.720000000001,637.7622222222222,324.24,1202.14,4.077777777777778,6,2022-02-14,2025-11-04,Fundamental Movement Skills,Beginner,9,5,4,38,Male,0.013235294117647059,6,0.0,0.5,0.2222222222222222,0.3611111111111111,58,3,1,52,0.8888888888888888,Parent/Caregiver,17,South Africa,0,🎓 Eager Learners,2.0851412518718546,-0.5597529656364905,0.4809494320412658
P0165,4,4,1789.26,447.315,385.39,588.26,4.1499999999999995,3,2022-08-27,2025-04-07,Sport & Leisure,Beginner,3,1,0,38,Female,0.004188481675392671,3,0.5,0.75,0.0,0.125,269,5,1,4,0.5,Parent/Caregiver,7,Netherlands,3,👀 Curious Browsers,-1.637554304924093,-2.086418757415008,0.2564152576983351
P0166,20,20,11547.35,577.3675000000001,319.88,1179.59,4.279999999999999,6,2022-02-04,2025-11-20,DCD & Motor Disorders,Beginner,12,6,2,54,Female,0.01443001443001443,6,0.0,0.6,0.1,0.25,42,2,1,52,0.9,School Psychologist,18,New Zealand,0,🎓 Eager Learners,2.089804865452743,-1.2935948909458046,0.5675725777611931
P0167,10,10,5681.39,568.139,342.47,1152.03,3.94,6,2022-04-25,2024-10-05,Fundamental Movement Skills,Beginner,6,2,2,34,Female,0.0111731843575419,6,0.0,0.6,0.2,0.3,453,3,1,16,0.6,Occupational Therapist,8,New Zealand,0,🎓 Eager Learners,1.2220393959911477,-1.0841519133188753,0.2708303490341815
P0168,6,6,6955.0,1159.1666666666667,544.17,1550.7,4.366666666666666,3,2023-01-15,2025-03-27,DCD & Motor Disorders,Advanced,1,1,4,28,Male,0.007471980074719801,3,0.5,0.16666666666666666,0.6666666666666666,0.75,280,2,0,30,1.0,Occupational Therapist,33,South Africa,2,🔬 Clinical Experts,-2.0019066628562303,2.552332224899066,0.4936759921521401
P0169,6,6,4793.74,798.9566666666666,428.94,942.83,4.066666666666666,4,2022-08-15,2024-10-16,Assessment & Diagnosis,Advanced,1,1,4,35,Female,0.007556675062972292,4,0.33333333333333337,0.16666666666666666,0.6666666666666666,0.75,442,0,0,16,0.5,Physiotherapist,2,South Africa,2,🔬 Clinical Experts,-1.0501901832981262,1.6707673755477854,0.29219111394989
P0170,2,2,1305.3,652.65,512.17,793.13,4.45,2,2022-11-07,2025-07-13,Assessment & Diagnosis,Beginner,1,1,0,22,Male,0.0020408163265306124,2,0.6666666666666667,0.5,0.0,0.25,172,0,1,2,0.5,Kinderkineticist,33,New Zealand,3,👀 Curious Browsers,-2.7151013182451846,-0.8818107623761446,0.3241052155671967
P0171,1,1,658.23,658.23,658.23,658.23,4.5,1,2023-06-06,2023-06-06,DCD & Motor Disorders,Intermediate,0,1,0,26,Female,1.0,1,0.8333333333333334,0.0,0.0,0.5,940,2,2,0,0.0,Occupational Therapist,27,South Africa,1,📜 CPD Collectors,-5.85257304541779,-0.9328759310815025,0.35016959909434214
P0172,21,21,11919.369999999999,567.5890476190476,307.31,955.01,4.319047619047619,6,2022-04-19,2025-11-27,Classroom Interventions,Beginner,13,7,1,25,Female,0.01592115238817286,6,0.0,0.6190476190476191,0.047619047619047616,0.21428571428571427,35,1,1,34,0.5714285714285714,Classroom Teacher,29,United Kingdom,0,🎓 Eager Learners,2.129901499865765,-1.4576869370326573,0.5223976245760602
P0173,16,16,8804.38,550.27375,290.72,970.32,4.36875,5,2022-04-09,2025-10-29,DCD & Motor Disorders,Beginner,10,5,1,52,Female,0.012307692307692308,5,0.16666666666666663,0.625,0.0625,0.21875,64,2,1,30,0.625,Kinderkineticist,29,Australia,0,🎓 Eager Learners,0.9027357912203778,-1.5155334277,0.40042150543289257
P0174,6,6,3583.25,597.2083333333334,424.17,829.78,4.25,4,2022-01-23,2025-02-24,DCD & Motor Disorders,Beginner,4,2,0,50,Female,0.005314437555358724,4,0.33333333333333337,0.6666666666666666,0.0,0.16666666666666666,311,2,1,4,0.3333333333333333,Kinderkineticist,6,South Africa,3,👀 Curious Browsers,-0.7811704171654618,-1.5000978642543956,0.18664595541516515
P0175,29,29,20967.77,723.0265517241379,286.99,1577.4,4.286206896551724,6,2022-01-24,2025-10-12,DCD & Motor Disorders,Beginner,12,11,6,49,Female,0.021354933726067747,6,0.0,0.41379310344827586,0.20689655172413793,0.39655172413793105,81,2,1,86,0.7586206896551724,Occupational Therapist,32,Australia,0,🎓 Eager Learners,2.472836667821823,-0.36260875833310513,0.5179446833826056
P0176,11,11,6935.05,630.459090909091,365.37,1003.26,4.409090909090909,5,2022-09-30,2025-10-11,Fundamental Movement Skills,Intermediate,5,5,1,40,Male,0.009927797833935019,5,0.16666666666666663,0.45454545454545453,0.09090909090909091,0.3181818181818182,82,3,2,36,1.0,Occupational Therapist,20,Netherlands,0,🎓 Eager Learners,0.7546137761381134,-1.1464594077456305,0.4085796274153953
P0177,20,20,12205.67,610.2835,324.24,1481.75,4.225,6,2022-02-05,2025-08-13,Classroom Interventions,Beginner,12,7,1,50,Female,0.015552099533437015,6,0.0,0.6,0.05,0.225,141,1,1,42,0.75,Occupational Therapist,33,Australia,0,🎓 Eager Learners,1.9863568227159067,-1.2561701291278196,0.5161795624427321
P0178,25,25,14597.53,583.9012,318.79,985.33,4.248,5,2022-03-21,2025-12-11,DCD & Motor Disorders,Beginner,16,6,3,28,Male,0.018355359765051395,5,0.16666666666666663,0.64,0.12,0.24,21,2,1,56,0.76,Classroom Teacher,30,South Africa,0,🎓 Eager Learners,1.498786675040227,-1.3982336294120463,0.47366367413775046
P0179,19,19,12842.23,675.9068421052631,368.8,961.69,4.28421052631579,6,2022-02-13,2025-11-06,DCD & Motor Disorders,Intermediate,2,16,1,58,Female,0.013939838591342627,6,0.0,0.10526315789473684,0.05263157894736842,0.47368421052631576,56,2,2,60,0.8421052631578947,Kinderkineticist,20,New Zealand,0,🎓 Eager Learners,2.200471656411397,-0.03981002810907493,0.5317007876066848
P0180,14,14,9319.11,665.6507142857143,306.19,964.4,4.271428571428571,6,2022-01-24,2025-12-02,Classroom Interventions,Beginner,5,4,5,42,Male,0.0099361249112846,6,0.0,0.35714285714285715,0.35714285714285715,0.5,30,1,1,46,0.8571428571428571,Classroom Teacher,13,South Africa,0,🎓 Eager Learners,1.7908607380553019,0.014131740981370525,0.45367609049783925
P0181,24,24,13773.779999999999,573.9074999999999,288.09,1558.18,4.3374999999999995,6,2022-04-01,2025-11-27,Fundamental Movement Skills,Beginner,16,5,3,59,Male,0.01795063575168287,6,0.0,0.6666666666666666,0.125,0.22916666666666666,35,3,1,48,0.7083333333333334,Physiotherapist,4,Australia,0,🎓 Eager Learners,2.2597805947380585,-1.5593875979344018,0.5420048035827972
P0182,21,21,16454.55,783.55,443.11,1550.42,4.333333333333333,5,2022-02-12,2025-11-22,Classroom Interventions,Intermediate,3,12,6,28,Male,0.015217391304347827,5,0.16666666666666663,0.14285714285714285,0.2857142857142857,0.5714285714285714,40,1,2,60,0.7142857142857143,Physiotherapist,3,New Zealand,0,🎓 Eager Learners,1.3674506533467192,0.36385019647304145,0.39276812435270025
P0183,25,25,16022.65,640.906,295.38,1086.66,4.4,6,2022-01-07,2025-12-11,Classroom Interventions,Intermediate,10,11,4,41,Female,0.017421602787456445,6,0.0,0.4,0.16,0.38,21,1,2,72,0.84,Physiotherapist,13,Australia,0,🎓 Eager Learners,2.471109571297294,-0.9862095270514466,0.5588516812535217
P0184,2,2,1115.29,557.645,279.68,835.61,4.2,2,2023-08-28,2025-06-05,Sensory Processing,Beginner,1,1,0,49,Male,0.0030864197530864196,2,0.6666666666666667,0.5,0.0,0.25,210,4,1,0,0.0,Classroom Teacher,28,South Africa,3,👀 Curious Browsers,-2.59351470449053,-1.0376316841353215,0.3123308493882723
P0185,8,8,8959.15,1119.89375,669.05,1438.92,4.1375,4,2022-12-01,2025-10-12,DCD & Motor Disorders,Advanced,0,1,7,41,Female,0.007640878701050621,4,0.33333333333333337,0.0,0.875,0.9375,81,2,0,46,1.0,Classroom Teacher,17,South Africa,2,🔬 Clinical Experts,-0.5634329942835529,3.381099226049835,0.5181768880711429
P0186,20,20,13862.32,693.116,310.32,1495.66,4.255,6,2022-05-09,2025-11-10,DCD & Motor Disorders,Beginner,9,9,2,39,Female,0.015600624024960999,6,0.0,0.45,0.1,0.325,52,2,1,50,0.75,Occupational Therapist,16,South Africa,0,🎓 Eager Learners,2.0761379828630258,-0.5239541192771168,0.564789368960703
P0187,6,6,6404.68,1067.4466666666667,699.55,1363.39,4.083333333333333,3,2022-06-02,2025-01-25,Assessment & Diagnosis,Advanced,0,1,5,28,Female,0.006191950464396285,3,0.5,0.0,0.8333333333333334,0.9166666666666666,341,0,0,28,0.8333333333333334,School Psychologist,8,South Africa,2,🔬 Clinical Experts,-1.8670662639910467,3.126541504168747,0.43369716655261664
P0188,33,33,19975.37,605.3142424242424,296.6,1157.5,4.321212121212121,6,2022-01-17,2025-12-19,DCD & Motor Disorders,Beginner,19,13,1,37,Female,0.023028611304954642,6,0.0,0.5757575757575758,0.030303030303030304,0.22727272727272727,13,2,1,74,0.8181818181818182,Occupational Therapist,19,South Africa,0,🎓 Eager Learners,2.7736159519856733,-1.3828743444845217,0.5164903023236984
P0189,5,5,5294.41,1058.882,330.22,1499.31,4.1,1,2023-02-23,2025-11-10,Sensory Processing,Advanced,1,1,3,31,Male,0.005040322580645161,1,0.8333333333333334,0.2,0.6,0.7,52,4,0,24,1.0,School Psychologist,22,United Kingdom,2,🔬 Clinical Experts,-3.3316462579265376,2.3854333558889325,0.24117190236809222
P0190,8,8,6695.18,836.8975,360.94,1270.85,4.425,5,2022-12-31,2025-08-29,DCD & Motor Disorders,Advanced,1,3,4,34,Female,0.008221993833504625,5,0.16666666666666663,0.125,0.5,0.6875,125,2,0,26,0.75,Occupational Therapist,34,South Africa,2,🔬 Clinical Experts,0.1431985006344821,1.5980799283434102,0.24221706942821963
P0191,2,2,909.98,454.99,387.91,522.07,4.95,1,2022-03-30,2022-12-29,Classroom Interventions,Beginner,2,0,0,49,Male,0.007272727272727273,1,0.8333333333333334,1.0,0.0,0.0,1099,1,1,4,1.0,Occupational Therapist,25,Australia,3,👀 Curious Browsers,-5.226221520064622,-3.716329587151521,0.17225129787221413
P0192,1,1,490.13,490.13,490.13,490.13,4.3,1,2024-09-20,2024-09-20,Classroom Interventions,Beginner,1,0,0,47,Female,1.0,1,0.8333333333333334,1.0,0.0,0.0,468,1,1,2,1.0,Classroom Teacher,21,Netherlands,1,📜 CPD Collectors,-5.260481584124062,-3.477867839273053,0.2071469753372319
P0193,31,31,19011.38,613.2703225806451,316.78,1342.99,4.216129032258064,6,2022-03-21,2025-10-14,DCD & Motor Disorders,Intermediate,14,16,1,46,Male,0.023773006134969327,6,0.0,0.45161290322580644,0.03225806451612903,0.2903225806451613,79,2,2,86,0.8387096774193549,Occupational Therapist,31,South Africa,0,🎓 Eager Learners,2.8264662421541606,-1.3295584893236845,0.5525991219188798
P0194,18,18,12886.4,715.911111111111,322.33,1348.82,4.372222222222223,6,2022-03-22,2025-05-31,DCD & Motor Disorders,Beginner,7,7,4,36,Female,0.015424164524421594,6,0.0,0.3888888888888889,0.2222222222222222,0.4166666666666667,215,2,1,38,0.5555555555555556,Physiotherapist,14,Australia,0,🎓 Eager Learners,1.6609716086223605,-0.2988997595849033,0.5065457314754463
P0195,10,10,7112.48,711.2479999999999,353.55,1357.78,4.36,5,2022-05-16,2024-08-28,Sensory Processing,Beginner,4,4,2,60,Female,0.011961722488038277,5,0.16666666666666663,0.4,0.2,0.4,491,4,1,34,0.9,Physiotherapist,32,United Kingdom,0,🎓 Eager Learners,-0.028835378202851664,-0.4348888655385281,0.21692495934159337
P0196,4,4,2540.93,635.2325,371.07,943.29,4.45,3,2024-05-12,2025-06-19,Classroom Interventions,Beginner,2,1,1,25,Female,0.009900990099009901,3,0.5,0.5,0.25,0.375,196,1,1,12,0.75,Occupational Therapist,12,South Africa,3,👀 Curious Browsers,-1.7675368346700264,-0.7097172172639211,0.2868936269776433
P0197,18,18,13962.58,775.6988888888889,448.91,1382.6,4.361111111111111,6,2022-04-20,2025-10-03,DCD & Motor Disorders,Intermediate,3,10,5,35,Non-Binary,0.014251781472684086,6,0.0,0.16666666666666666,0.2777777777777778,0.5555555555555556,90,2,2,62,0.7777777777777778,Classroom Teacher,4,South Africa,0,🎓 Eager Learners,2.0157445189464025,0.2504575928632669,0.49281599334372167
P0198,22,22,15408.45,700.3840909090909,354.22,1481.8,4.440909090909091,5,2022-03-02,2025-12-15,Fundamental Movement Skills,Intermediate,9,9,4,26,Female,0.01588447653429603,5,0.16666666666666663,0.4090909090909091,0.18181818181818182,0.38636363636363635,17,3,2,54,0.7727272727272727,Classroom Teacher,14,Australia,0,🎓 Eager Learners,1.3788967014921039,-0.8354140568250896,0.5043135735237274
P0199,11,11,5754.16,523.1054545454546,308.08,872.86,4.490909090909091,6,2022-04-09,2025-08-29,Fundamental Movement Skills,Beginner,7,4,0,35,Female,0.00887812752219532,6,0.0,0.6363636363636364,0.0,0.18181818181818182,125,3,1,22,0.7272727272727273,Classroom Teacher,4,Other,0,🎓 Eager Learners,1.3773838467289945,-1.7546843616317143,0.3878445346785953
P0200,20,20,12059.77,602.9885,305.87,1293.23,4.235,6,2022-02-15,2025-11-27,Fundamental Movement Skills,Beginner,12,5,3,60,Female,0.01447178002894356,6,0.0,0.6,0.15,0.275,35,3,1,56,0.9,Physiotherapist,4,Australia,0,🎓 Eager Learners,2.1194325139209647,-1.1414942673498185,0.5595693625538583
P0201,13,13,9507.77,731.3669230769231,321.61,1399.25,4.384615384615385,6,2022-04-11,2025-02-20,Fundamental Movement Skills,Intermediate,3,7,3,36,Female,0.012416427889207259,6,0.0,0.23076923076923078,0.23076923076923078,0.5,315,3,2,52,1.0,Kinderkineticist,30,Netherlands,0,🎓 Eager Learners,1.4323096153339605,-0.1938952573689352,0.43817532050150854
P0202,4,4,1947.77,486.9425,381.1,631.12,4.4,3,2022-07-10,2025-02-27,Fundamental Movement Skills,Beginner,3,1,0,58,Male,0.004149377593360996,3,0.5,0.75,0.0,0.125,308,3,1,0,0.0,Occupational Therapist,27,Other,3,👀 Curious Browsers,-1.8614058621586298,-2.148776854949861,0.39526686562283997
P0203,16,16,11275.65,704.728125,342.46,1382.67,4.2375,6,2022-01-27,2025-06-26,Assessment & Diagnosis,Intermediate,5,10,1,41,Female,0.012830793905372895,6,0.0,0.3125,0.0625,0.375,189,0,2,42,0.6875,Occupational Therapist,7,South Africa,0,🎓 Eager Learners,1.878747631863363,-0.5184086389309032,0.4709879988065049
P0204,23,23,16326.56,709.8504347826087,275.13,1545.95,4.230434782608696,6,2022-02-12,2025-10-14,Fundamental Movement Skills,Beginner,12,6,5,49,Female,0.01715137956748695,6,0.0,0.5217391304347826,0.21739130434782608,0.34782608695652173,79,3,1,64,0.8695652173913043,Occupational Therapist,29,United Kingdom,0,🎓 Eager Learners,2.1958582878695814,-0.5958674936533234,0.5414034265552349
P0205,20,20,11571.26,578.563,322.56,1337.38,4.335,6,2022-01-06,2025-05-10,DCD & Motor Disorders,Beginner,13,4,3,40,Female,0.01638001638001638,6,0.0,0.65,0.15,0.25,236,2,1,58,0.95,School Psychologist,2,South Africa,0,🎓 Eager Learners,1.7767962315337806,-1.5190348376203395,0.5192535702773571
P0206,19,19,11965.98,629.7884210526315,286.56,1518.31,4.315789473684211,6,2022-01-07,2025-12-10,Fundamental Movement Skills,Beginner,11,5,3,32,Female,0.013249651324965132,6,0.0,0.5789473684210527,0.15789473684210525,0.2894736842105263,22,3,1,42,0.6842105263157895,School Psychologist,9,Other,0,🎓 Eager Learners,2.0276322318100104,-1.0343200538640156,0.5617220685511074
P0207,12,12,10031.15,835.9291666666667,302.63,1472.59,4.1499999999999995,6,2022-05-01,2025-09-17,DCD & Motor Disorders,Advanced,3,3,6,52,Non-Binary,0.009708737864077669,6,0.0,0.25,0.5,0.625,106,2,0,52,0.9166666666666666,Classroom Teacher,24,South Africa,0,🎓 Eager Learners,1.450331390359146,1.4026582511527594,0.053081836520387414
P0208,18,18,15496.460000000001,860.9144444444445,282.81,1577.88,4.466666666666667,6,2022-03-02,2025-11-20,Assessment & Diagnosis,Intermediate,4,7,7,60,Female,0.013235294117647059,6,0.0,0.2222222222222222,0.3888888888888889,0.5833333333333334,42,0,2,66,0.7777777777777778,Kinderkineticist,10,South Africa,0,🎓 Eager Learners,1.993315592622705,0.4254955025998602,0.36127639215136603
P0209,12,12,12056.529999999999,1004.7108333333332,490.74,1573.28,4.358333333333333,4,2022-02-07,2025-08-11,DCD & Motor Disorders,Advanced,0,5,7,32,Male,0.0093603744149766,4,0.33333333333333337,0.0,0.5833333333333334,0.7916666666666666,143,2,0,56,0.9166666666666666,Physiotherapist,25,New Zealand,2,🔬 Clinical Experts,-0.5536614007542252,2.509027043665492,0.4888636444174234
P0210,12,12,11711.220000000001,975.9350000000001,309.47,1531.43,4.25,5,2022-02-25,2025-08-07,Sensory Processing,Advanced,2,3,7,53,Female,0.009523809523809525,5,0.16666666666666663,0.16666666666666666,0.5833333333333334,0.7083333333333334,147,4,0,54,0.9166666666666666,Kinderkineticist,30,South Africa,2,🔬 Clinical Experts,0.3986805429044969,2.0134200130285764,0.264079607822619
P0211,24,24,15879.53,661.6470833333334,314.98,1296.66,4.304166666666666,4,2022-01-09,2025-12-30,Fundamental Movement Skills,Beginner,11,8,5,32,Female,0.01652892561983471,4,0.33333333333333337,0.4583333333333333,0.20833333333333334,0.375,2,3,1,62,0.75,Kinderkineticist,2,Australia,0,🎓 Eager Learners,0.5302776516251969,-0.5978749250181966,0.3391853299615816
P0212,15,15,14342.16,956.144,498.96,1497.23,4.246666666666667,5,2022-01-05,2025-10-20,DCD & Motor Disorders,Advanced,0,7,8,50,Female,0.010830324909747292,5,0.16666666666666663,0.0,0.5333333333333333,0.7666666666666667,73,2,0,76,1.0,Physiotherapist,0,South Africa,2,🔬 Clinical Experts,0.6810323647371811,2.40246899115476,0.3167968621335187
P0213,16,16,10038.08,627.38,274.57,1531.12,4.425,6,2022-04-19,2025-09-29,DCD & Motor Disorders,Beginner,8,6,2,53,Male,0.012698412698412698,6,0.0,0.5,0.125,0.3125,94,2,1,46,0.8125,Occupational Therapist,32,Other,0,🎓 Eager Learners,1.7069695057018854,-0.9220909803238817,0.537211789097574
P0214,9,9,9029.65,1003.2944444444444,437.0,1402.05,4.199999999999999,4,2022-02-18,2025-10-01,Sensory Processing,Advanced,1,2,6,39,Female,0.00680786686838124,4,0.33333333333333337,0.1111111111111111,0.6666666666666666,0.7777777777777778,92,4,0,30,0.6666666666666666,Occupational Therapist,18,New Zealand,2,🔬 Clinical Experts,-0.5467983458499943,2.430863654775909,0.43015209716969793
P0215,25,25,17086.33,683.4532,313.92,1290.66,4.308,6,2022-02-21,2025-12-26,Classroom Interventions,Intermediate,8,13,4,51,Female,0.017793594306049824,6,0.0,0.32,0.16,0.42,6,1,2,76,0.8,School Psychologist,17,South Africa,0,🎓 Eager Learners,2.5489615263134073,-0.5650475850017763,0.5553703412879984
P0216,18,18,12133.81,674.1005555555555,325.97,1330.64,4.338888888888889,6,2022-02-24,2025-09-25,DCD & Motor Disorders,Beginner,9,8,1,32,Female,0.013740458015267175,6,0.0,0.5,0.05555555555555555,0.2777777777777778,98,2,1,38,0.6666666666666666,Physiotherapist,16,Australia,0,🎓 Eager Learners,1.8562106033773023,-0.826672127436686,0.5657918940877786
P0217,2,2,1452.27,726.135,447.79,1004.48,4.4,1,2023-07-30,2023-08-14,Classroom Interventions,Beginner,1,1,0,25,Female,0.125,1,0.8333333333333334,0.5,0.0,0.25,871,1,1,2,0.5,School Psychologist,15,South Africa,3,👀 Curious Browsers,-4.720884558780745,-1.0932894576855603,0.3108134361890556
P0218,18,18,10132.6,562.9222222222222,313.33,1000.81,4.266666666666667,4,2022-02-07,2025-12-30,DCD & Motor Disorders,Beginner,10,6,2,25,Male,0.012649332396345749,4,0.33333333333333337,0.5555555555555556,0.1111111111111111,0.2777777777777778,2,2,1,42,0.7222222222222222,Occupational Therapist,24,United Kingdom,0,🎓 Eager Learners,0.26619123983645726,-1.1553095871140033,0.24075563150183785
